CON_ID,POLLING_BOOTH_ID,VOTER_ID,ENTRY_TIME,EXIT_TIME,CANDIDATE_VOTED,PARTY_VOTED
6,1209,JSF5675337,11:42:41,11:45:41,B. Lakshmi Naidu,RYX
4,863,LUW9553640,14:05:44,14:06:44,Q. Radha Yadav,VUN
1,103,PEK7925291,10:58:56,11:01:56,D. Kavya Das,RYX
8,1403,FEX0778634,12:34:57,12:37:57,N. Vijay Das,VUN
1,33,KDK1835723,10:04:51,10:06:51,M. Arun Singh,MEX
1,291,OIQ3758901,11:44:06,11:45:06,D. Kavya Das,RYX
6,1173,DUM9553524,12:22:07,12:23:07,D. Vikram Joshi,MEX
3,645,YQP7505545,11:02:11,11:04:11,A. Rahul Verma,MEX
1,51,XUU2869594,16:14:28,16:16:28,U. Anil Kumar,ZAR
5,1086,PWR6168972,14:15:35,14:18:35,T. Lakshmi Verma,TIL
2,422,GHO8697552,13:38:12,13:41:12,Z. Manoj Sharma,VUN
3,756,YRR8083406,16:50:44,16:52:44,E. Meena Das,LAG
2,410,PAC8306364,09:02:22,09:04:22,Z. Manoj Sharma,VUN
1,15,CZK5391372,10:57:18,10:58:18,U. Anil Kumar,ZAR
4,963,XBB1145043,15:15:04,15:18:04,Q. Radha Yadav,VUN
2,557,XML5515124,11:12:51,11:13:51,A. Priya Babu,WUF
3,685,FRN5251680,13:38:08,13:39:08,E. Latha Yadav,ZAR
4,988,PSX8298171,10:56:12,10:59:12,O. Ravi Verma,LAG
7,1363,VSQ0313083,14:34:18,14:35:18,K. Divya Yadav,VUN
1,173,UTW4489484,16:07:54,16:10:54,Q. Lakshmi Kumar,TIL
1,284,YES2003250,14:44:25,14:45:25,U. Anil Kumar,ZAR
3,666,CLD1507903,10:12:39,10:15:39,B. Vikram Sharma,VUN
2,356,KFP0113701,08:39:40,08:41:40,A. Priya Babu,WUF
1,293,STJ6919346,11:53:37,11:56:37,M. Arun Singh,MEX
7,1284,REX6952778,10:39:39,10:40:39,V. Priya Babu,LAG
8,1434,HFC5767619,16:16:33,16:19:33,Q. Kavya Naidu,ZAR
3,589,WBC5029743,15:36:59,15:37:59,B. Vikram Sharma,VUN
6,1150,VQH0510314,08:29:17,08:32:17,NOTA,NOTA
1,327,GOX7732997,10:40:09,10:43:09,D. Kavya Das,RYX
1,119,TYM9093020,11:13:05,11:15:05,Q. Lakshmi Kumar,TIL
3,696,EDR7842139,08:14:40,08:16:40,A. Rahul Verma,MEX
2,504,FDG1075894,13:14:48,13:15:48,G. Priya Babu,NOD
5,1046,BEB6146628,12:07:33,12:08:33,B. Vikram Babu,ZAR
1,241,PDH9539530,09:21:25,09:24:25,D. Kavya Das,RYX
3,754,LXD2939150,09:15:24,09:17:24,A. Rahul Verma,MEX
7,1253,OZD8128382,13:36:24,13:39:24,F. Kavya Joshi,KEM
3,774,HWN0422396,11:50:30,11:51:30,E. Latha Yadav,ZAR
4,811,EBN7959534,13:09:30,13:12:30,K. Rahul Sharma,MEX
5,1028,JCH1025240,12:51:57,12:52:57,T. Lakshmi Verma,TIL
1,230,SUO1810697,12:23:30,12:26:30,D. Kavya Das,RYX
3,632,EKN2097234,15:35:24,15:36:24,A. Rahul Verma,MEX
3,642,QTU2059784,15:22:24,15:25:24,A. Rahul Verma,MEX
2,550,PYH5377488,11:02:09,11:03:09,G. Priya Babu,NOD
2,446,ULA6861734,11:48:05,11:50:05,Z. Manoj Sharma,VUN
8,1386,KNZ2321168,10:15:23,10:16:23,N. Kiran Babu,WUF
2,568,VEG8320246,09:08:05,09:09:05,A. Priya Babu,WUF
2,539,IEY6761101,10:20:27,10:23:27,Z. Manoj Sharma,VUN
7,1257,QTL9571943,13:59:17,14:02:17,K. Divya Yadav,VUN
4,860,SVX1697402,11:37:12,11:40:12,Q. Radha Yadav,VUN
2,439,XUL4758819,13:46:22,13:49:22,A. Priya Babu,WUF
5,1088,RLR1333422,14:53:01,14:55:01,B. Vikram Babu,ZAR
1,299,HIF7802073,14:54:41,14:56:41,D. Kavya Das,RYX
1,176,NWD6372424,14:06:52,14:08:52,D. Kavya Das,RYX
4,803,YLQ6879215,14:39:54,14:40:54,U. Anil Babu,QOP
3,687,AQK2042934,15:16:16,15:17:16,E. Latha Yadav,ZAR
6,1133,UEG2292261,08:28:39,08:30:39,B. Lakshmi Naidu,RYX
3,754,LDM2796189,15:20:37,15:22:37,E. Meena Das,LAG
8,1520,PCY2385212,14:52:24,14:55:24,N. Vijay Das,VUN
1,260,OKF4342933,13:26:10,13:29:10,D. Kavya Das,RYX
5,1110,EWP4007422,13:15:37,13:18:37,T. Lakshmi Verma,TIL
1,173,OLT8404595,11:37:19,11:40:19,Q. Lakshmi Kumar,TIL
4,950,TCN3543707,10:29:08,10:30:08,Q. Radha Yadav,VUN
1,101,TPZ3632548,13:09:52,13:11:52,D. Kavya Das,RYX
1,149,WBY3654482,09:27:44,09:29:44,Q. Lakshmi Kumar,TIL
6,1140,PBR6101043,15:10:35,15:11:35,D. Vikram Joshi,MEX
4,913,PDE3360724,10:35:08,10:38:08,O. Ravi Verma,LAG
1,56,BUH1327531,12:42:53,12:43:53,D. Kavya Das,RYX
1,87,EKJ2466965,13:13:03,13:14:03,M. Arun Singh,MEX
4,869,FEJ4152631,12:57:03,13:00:03,Q. Radha Yadav,VUN
6,1222,TAH7994631,08:54:00,08:56:00,U. Radha Singh,KEM
2,577,DMC8186141,10:03:26,10:04:26,G. Priya Babu,NOD
1,119,KJM8968044,14:03:15,14:05:15,D. Kavya Das,RYX
5,1056,PAV5096469,11:44:15,11:45:15,T. Lakshmi Verma,TIL
4,1017,DYH5610516,16:35:36,16:36:36,Q. Radha Yadav,VUN
5,1047,VVY9975056,13:32:16,13:35:16,B. Vikram Babu,ZAR
6,1250,UNI1447085,12:02:36,12:03:36,D. Vikram Joshi,MEX
8,1423,VTP3262978,10:23:20,10:25:20,N. Kiran Babu,WUF
8,1400,BYO9493033,08:10:15,08:13:15,V. Sita Naidu,KEM
7,1334,NVL0803026,12:13:28,12:15:28,V. Priya Babu,LAG
6,1139,GAQ5227397,11:27:30,11:30:30,U. Sanjay Yadav,BIR
7,1290,JXJ7911672,08:14:08,08:16:08,K. Divya Yadav,VUN
2,580,ALM1961657,14:09:18,14:10:18,Z. Manoj Sharma,VUN
1,192,WJS4862133,15:54:44,15:57:44,Q. Lakshmi Kumar,TIL
4,815,KAH7621376,15:17:11,15:19:11,U. Anil Babu,QOP
4,820,SZW1632024,10:56:53,10:59:53,Q. Radha Yadav,VUN
7,1314,OCC7838075,13:58:49,14:01:49,V. Priya Babu,LAG
3,777,ZGX8649124,09:38:24,09:39:24,E. Meena Das,LAG
1,12,QUU2521820,16:57:17,16:58:17,Q. Lakshmi Kumar,TIL
3,591,KVH9444209,14:46:44,14:47:44,E. Meena Das,LAG
1,142,WGP7674685,15:01:51,15:02:51,U. Anil Kumar,ZAR
8,1440,IYO9977944,14:50:53,14:53:53,N. Vijay Das,VUN
8,1403,XKQ6735261,16:51:41,16:53:41,V. Sita Naidu,KEM
1,150,WMC9143632,15:53:40,15:56:40,D. Kavya Das,RYX
2,470,HBW3990305,10:55:53,10:56:53,G. Priya Babu,NOD
3,734,NNL1650933,12:51:25,12:53:25,E. Meena Das,LAG
7,1349,LEH6257314,15:05:57,15:07:57,K. Divya Yadav,VUN
7,1326,RDO2963764,12:36:08,12:38:08,V. Priya Babu,LAG
7,1261,QNX6897658,16:13:04,16:14:04,K. Divya Yadav,VUN
6,1221,OSF6557195,12:43:06,12:44:06,D. Vikram Joshi,MEX
2,369,UAM6256162,14:59:49,15:01:49,Z. Manoj Sharma,VUN
7,1363,FAV7877055,13:26:03,13:29:03,K. Divya Yadav,VUN
2,505,MIR4800744,12:35:37,12:37:37,Z. Manoj Sharma,VUN
1,60,JSU4882922,12:45:31,12:46:31,Q. Lakshmi Kumar,TIL
3,623,YKN0870319,10:28:53,10:30:53,A. Rahul Verma,MEX
5,1128,RKR7614412,09:59:43,10:01:43,B. Vikram Babu,ZAR
1,191,CKZ9240370,13:07:32,13:09:32,M. Arun Singh,MEX
4,820,PRP7145902,11:26:38,11:28:38,K. Rahul Sharma,MEX
6,1151,OQP3782494,09:50:47,09:52:47,U. Radha Singh,KEM
2,374,ALX0923719,08:38:08,08:39:08,A. Priya Babu,WUF
3,743,KSV4564978,10:08:59,10:11:59,E. Latha Yadav,ZAR
2,546,DNU4301876,14:12:42,14:13:42,Z. Manoj Sharma,VUN
7,1287,EJY4571822,09:34:53,09:37:53,V. Priya Babu,LAG
4,842,ZYS2991029,16:36:57,16:37:57,Q. Radha Yadav,VUN
1,318,JDA4474419,13:58:40,14:01:40,U. Anil Kumar,ZAR
1,203,OHO5793335,16:20:05,16:21:05,U. Anil Kumar,ZAR
1,265,BWD2459437,16:30:39,16:33:39,Q. Lakshmi Kumar,TIL
8,1454,KPZ0151727,13:08:26,13:11:26,N. Kiran Babu,WUF
1,291,SBJ1135103,10:28:17,10:31:17,D. Kavya Das,RYX
8,1507,DWU5421539,08:12:22,08:13:22,Q. Kavya Naidu,ZAR
2,355,DVK7207600,15:24:09,15:26:09,Z. Manoj Sharma,VUN
4,831,AFN5712478,10:47:49,10:48:49,O. Ravi Verma,LAG
4,1014,IQS1707607,11:37:26,11:38:26,O. Ravi Verma,LAG
8,1459,SZV8876545,09:47:28,09:49:28,Q. Kavya Naidu,ZAR
7,1305,CSW9579885,15:31:14,15:33:14,V. Priya Babu,LAG
8,1487,YSR9153700,11:51:41,11:54:41,V. Sita Naidu,KEM
1,239,DOK0735291,14:06:02,14:07:02,M. Arun Singh,MEX
5,1065,DDW6168781,15:25:56,15:28:56,B. Vikram Babu,ZAR
3,601,LBR3907813,12:18:49,12:19:49,E. Latha Yadav,ZAR
1,300,XQH3547546,13:27:43,13:28:43,U. Anil Kumar,ZAR
5,1024,CYH7877102,14:12:36,14:13:36,T. Lakshmi Verma,TIL
5,1040,RNM3664016,14:54:53,14:56:53,B. Vikram Babu,ZAR
4,851,SQG3593743,13:34:45,13:37:45,O. Ravi Verma,LAG
1,160,EKY4666895,09:23:34,09:25:34,D. Kavya Das,RYX
7,1303,EGV7398602,12:26:04,12:29:04,F. Kavya Joshi,KEM
8,1393,IOP9020009,15:24:10,15:26:10,N. Vijay Das,VUN
1,285,RRN3275406,12:32:04,12:34:04,D. Kavya Das,RYX
7,1293,KVK0188410,08:15:24,08:17:24,K. Divya Yadav,VUN
4,976,QCB7772642,09:33:11,09:34:11,U. Anil Babu,QOP
4,1012,CYY7045284,09:55:05,09:57:05,O. Ravi Verma,LAG
2,394,TDP4785052,16:36:38,16:39:38,Z. Manoj Sharma,VUN
7,1366,WSZ0221741,12:08:22,12:10:22,F. Kavya Joshi,KEM
8,1428,CFY6134543,10:00:05,10:03:05,Q. Kavya Naidu,ZAR
8,1423,PJC3154689,08:29:57,08:31:57,N. Vijay Das,VUN
8,1435,WYO8347940,11:08:56,11:09:56,V. Sita Naidu,KEM
1,84,FKJ8864402,14:26:09,14:27:09,D. Kavya Das,RYX
4,857,ZEY4550299,12:21:56,12:24:56,Q. Radha Yadav,VUN
5,1076,BVG1084570,14:50:47,14:51:47,T. Lakshmi Verma,TIL
5,1056,GXG8126682,15:19:15,15:22:15,D. Manoj Joshi,QOP
2,574,KHM0406123,13:25:43,13:26:43,Z. Manoj Sharma,VUN
1,225,VRJ3610072,11:59:20,12:00:20,U. Anil Kumar,ZAR
2,449,LOR6804149,15:55:15,15:57:15,A. Priya Babu,WUF
7,1350,CFK0673049,14:51:45,14:54:45,C. Latha Singh,BIR
8,1527,BMM5690159,14:14:48,14:16:48,N. Kiran Babu,WUF
1,44,LBF0039657,08:56:11,08:58:11,D. Kavya Das,RYX
1,285,HZP2709288,12:28:54,12:29:54,Q. Lakshmi Kumar,TIL
5,1123,XUW9712846,08:02:46,08:05:46,B. Vikram Babu,ZAR
1,129,GTG3465713,08:08:50,08:09:50,D. Kavya Das,RYX
1,56,ULF6318442,11:45:00,11:46:00,M. Arun Singh,MEX
4,838,XMZ7770861,15:23:53,15:24:53,O. Ravi Verma,LAG
2,558,BCS7350240,10:56:12,10:57:12,Z. Manoj Sharma,VUN
4,946,OIS1699750,10:00:20,10:01:20,U. Anil Babu,QOP
2,406,OEC2482738,09:46:19,09:47:19,A. Priya Babu,WUF
2,560,XLS3576797,14:53:37,14:54:37,Z. Manoj Sharma,VUN
2,547,PXL1536788,10:24:33,10:27:33,G. Priya Babu,NOD
7,1296,STD4669812,15:40:53,15:42:53,K. Divya Yadav,VUN
2,379,RQC8399640,11:49:45,11:50:45,Z. Manoj Sharma,VUN
3,714,SCT9558542,10:03:25,10:04:25,E. Meena Das,LAG
3,673,XHH6209783,10:45:54,10:47:54,A. Rahul Verma,MEX
8,1418,ABR9293856,16:31:58,16:33:58,Q. Kavya Naidu,ZAR
3,695,JGU7756782,14:34:42,14:36:42,E. Latha Yadav,ZAR
3,692,YAL9858206,12:28:37,12:31:37,A. Rahul Verma,MEX
8,1411,AAX1404417,12:43:41,12:45:41,N. Vijay Das,VUN
4,948,ULJ2308834,14:02:42,14:03:42,Q. Radha Yadav,VUN
8,1511,AUM7861602,11:43:22,11:45:22,Q. Kavya Naidu,ZAR
4,1001,BFN3342025,11:12:52,11:15:52,U. Anil Babu,QOP
3,771,UNY4137345,14:53:46,14:56:46,E. Latha Yadav,ZAR
2,509,GYC3876634,16:09:00,16:12:00,G. Priya Babu,NOD
1,90,LDD4836732,13:38:03,13:39:03,U. Anil Kumar,ZAR
1,344,POQ3782091,08:28:59,08:29:59,M. Arun Singh,MEX
6,1149,EUE0768255,13:50:52,13:52:52,U. Radha Singh,KEM
8,1443,QVP1792670,10:45:56,10:47:56,N. Vijay Das,VUN
2,391,MIW5438301,08:58:39,08:59:39,Z. Manoj Sharma,VUN
6,1197,KNH4667770,12:10:43,12:11:43,B. Lakshmi Naidu,RYX
1,5,USY4344040,08:09:21,08:10:21,U. Anil Kumar,ZAR
6,1137,RVY8341310,10:42:39,10:43:39,B. Lakshmi Naidu,RYX
5,1025,WED5758167,12:50:26,12:52:26,D. Manoj Joshi,QOP
3,668,VRL9469354,13:40:24,13:42:24,A. Rahul Verma,MEX
7,1259,KWM0308711,11:19:17,11:22:17,K. Divya Yadav,VUN
7,1292,THX1492430,12:54:47,12:57:47,K. Divya Yadav,VUN
4,972,SJT2966011,12:16:37,12:17:37,O. Ravi Verma,LAG
8,1475,NAS6520191,12:12:55,12:13:55,V. Sita Naidu,KEM
2,362,QKG9096876,13:17:41,13:20:41,A. Priya Babu,WUF
2,440,SWM7077524,14:40:15,14:43:15,A. Priya Babu,WUF
7,1327,UBZ8835478,15:33:32,15:35:32,F. Kavya Joshi,KEM
1,268,MPX2396905,15:59:11,16:00:11,D. Kavya Das,RYX
1,201,JAO7089826,15:03:59,15:05:59,U. Anil Kumar,ZAR
3,671,ZDR5567700,11:49:48,11:50:48,B. Vikram Sharma,VUN
1,138,EZY9673871,16:54:59,16:57:59,M. Arun Singh,MEX
6,1247,LHQ2271734,12:14:57,12:17:57,U. Sanjay Yadav,BIR
6,1191,JMF3646604,16:02:20,16:05:20,D. Vikram Joshi,MEX
1,13,IYC2712833,16:54:37,16:57:37,U. Anil Kumar,ZAR
8,1434,HGB8886949,08:29:34,08:31:34,N. Vijay Das,VUN
6,1229,MDM3198257,10:24:28,10:27:28,U. Sanjay Yadav,BIR
2,425,OEO2786675,10:30:24,10:31:24,A. Priya Babu,WUF
1,112,JRK3793084,09:46:36,09:49:36,Q. Lakshmi Kumar,TIL
1,257,LBK8468488,08:51:33,08:54:33,D. Kavya Das,RYX
1,113,LWC5288545,14:35:29,14:37:29,Q. Lakshmi Kumar,TIL
8,1394,SZT5320205,15:37:48,15:40:48,Q. Kavya Naidu,ZAR
2,382,DFQ4115722,16:54:51,16:56:51,Z. Manoj Sharma,VUN
2,360,RQV8934934,14:18:08,14:21:08,Z. Manoj Sharma,VUN
4,890,NZY8598906,13:13:53,13:16:53,Q. Radha Yadav,VUN
6,1171,CDO8009004,09:47:55,09:48:55,U. Sanjay Yadav,BIR
7,1337,FSU1981249,13:25:45,13:28:45,F. Kavya Joshi,KEM
1,96,PYC8002982,15:23:57,15:25:57,M. Arun Singh,MEX
3,701,BOR4436117,12:46:14,12:47:14,E. Latha Yadav,ZAR
2,512,UZM6144755,15:24:06,15:27:06,A. Priya Babu,WUF
5,1105,HUC4763768,09:48:12,09:50:12,B. Vikram Babu,ZAR
7,1259,WBZ6194153,10:42:17,10:44:17,K. Divya Yadav,VUN
4,854,CVN9198693,14:21:58,14:22:58,Q. Radha Yadav,VUN
3,712,BFT0651126,08:46:04,08:48:04,E. Meena Das,LAG
6,1141,MKY7133038,09:25:15,09:27:15,U. Radha Singh,KEM
5,1042,ACH2059063,13:31:27,13:33:27,B. Vikram Babu,ZAR
2,426,AEC8737701,10:34:41,10:36:41,Z. Manoj Sharma,VUN
7,1334,SVJ3129977,15:49:41,15:50:41,V. Priya Babu,LAG
1,219,LCI3166239,08:18:36,08:20:36,Q. Lakshmi Kumar,TIL
7,1300,YIO9658676,11:16:35,11:19:35,C. Latha Singh,BIR
8,1496,SBJ9418391,09:09:47,09:12:47,N. Kiran Babu,WUF
1,94,ZZE3284017,16:16:17,16:18:17,Q. Lakshmi Kumar,TIL
6,1212,KYP7278242,13:40:59,13:42:59,D. Vikram Joshi,MEX
2,526,UUW1715600,15:00:12,15:01:12,G. Priya Babu,NOD
5,1120,ROC4907537,12:08:47,12:09:47,B. Vikram Babu,ZAR
4,852,DGF6562809,13:25:12,13:27:12,Q. Radha Yadav,VUN
2,463,OSM3112840,13:50:29,13:52:29,A. Priya Babu,WUF
1,41,OCZ9967285,15:52:30,15:54:30,D. Kavya Das,RYX
4,843,IVO1881088,13:57:43,14:00:43,K. Rahul Sharma,MEX
4,798,EYI6065718,13:36:33,13:38:33,Q. Radha Yadav,VUN
4,851,PEH2623925,15:55:23,15:58:23,O. Ravi Verma,LAG
3,677,OHK8870235,12:29:31,12:31:31,A. Rahul Verma,MEX
4,893,ESC3297534,13:59:49,14:00:49,Q. Radha Yadav,VUN
4,961,KBQ1855502,09:19:42,09:21:42,Q. Radha Yadav,VUN
2,407,FWM6749356,12:44:25,12:47:25,A. Priya Babu,WUF
5,1038,HKV4696647,13:51:59,13:54:59,D. Manoj Joshi,QOP
2,529,WYM5551379,15:12:45,15:14:45,G. Priya Babu,NOD
1,219,DQT7947782,14:46:42,14:48:42,U. Anil Kumar,ZAR
3,679,UIV7218211,14:26:00,14:29:00,B. Vikram Sharma,VUN
1,43,HRW0650610,09:13:48,09:14:48,M. Arun Singh,MEX
3,665,FUN2636688,09:52:06,09:54:06,E. Latha Yadav,ZAR
1,146,XVU0582347,14:22:54,14:23:54,D. Kavya Das,RYX
7,1283,YYU8040120,08:48:26,08:51:26,V. Priya Babu,LAG
4,917,ABC2905087,13:17:54,13:20:54,O. Ravi Verma,LAG
8,1430,TMQ2609777,15:56:36,15:59:36,N. Kiran Babu,WUF
5,1124,GQX1743383,12:35:22,12:36:22,B. Vikram Babu,ZAR
4,859,JBA8718719,11:48:29,11:51:29,K. Rahul Sharma,MEX
5,1116,CUJ8173350,14:35:08,14:38:08,D. Manoj Joshi,QOP
3,627,EOF0390951,14:29:19,14:32:19,E. Meena Das,LAG
7,1262,VTV7452704,09:02:20,09:04:20,V. Priya Babu,LAG
2,536,GAE1902482,13:01:39,13:02:39,Z. Manoj Sharma,VUN
3,756,RDI9580606,11:50:49,11:53:49,E. Latha Yadav,ZAR
6,1177,DLH4149709,10:18:07,10:19:07,B. Lakshmi Naidu,RYX
7,1274,RIL5452093,11:05:59,11:07:59,K. Divya Yadav,VUN
2,485,BHG7132610,09:12:50,09:14:50,Z. Manoj Sharma,VUN
3,706,TDE8053666,09:01:23,09:04:23,B. Vikram Sharma,VUN
4,840,YYH0707327,12:05:40,12:08:40,K. Rahul Sharma,MEX
1,313,XJF3718482,11:39:08,11:40:08,M. Arun Singh,MEX
7,1368,XIA8402604,16:11:19,16:14:19,V. Priya Babu,LAG
5,1064,JJB9543660,16:33:36,16:36:36,T. Lakshmi Verma,TIL
1,230,IMC3446785,14:10:24,14:13:24,M. Arun Singh,MEX
3,695,ZOM9372117,08:03:45,08:06:45,E. Latha Yadav,ZAR
7,1330,XDI1638238,12:14:46,12:15:46,F. Kavya Joshi,KEM
1,27,WZR8881092,16:50:52,16:53:52,M. Arun Singh,MEX
7,1368,YDD0947504,13:37:01,13:40:01,C. Latha Singh,BIR
3,642,TTD8242500,08:53:08,08:54:08,E. Meena Das,LAG
2,488,WOS6147347,13:22:49,13:24:49,A. Priya Babu,WUF
1,218,JZG9479068,14:47:40,14:50:40,D. Kavya Das,RYX
1,202,FOC9439180,11:27:21,11:29:21,D. Kavya Das,RYX
6,1221,AHQ2919028,08:20:15,08:23:15,B. Lakshmi Naidu,RYX
1,248,YMR1175182,09:53:33,09:54:33,D. Kavya Das,RYX
4,912,JOT2023534,09:57:26,09:59:26,O. Ravi Verma,LAG
1,298,GCJ0143289,10:25:23,10:28:23,D. Kavya Das,RYX
1,216,BLN6272829,15:05:27,15:06:27,Q. Lakshmi Kumar,TIL
3,653,ZLJ7446185,10:57:40,11:00:40,B. Vikram Sharma,VUN
5,1052,GCK5061165,12:12:52,12:15:52,D. Manoj Joshi,QOP
4,913,SUE9142906,10:17:27,10:19:27,Q. Radha Yadav,VUN
3,612,GVO7512304,15:05:15,15:07:15,B. Vikram Sharma,VUN
2,555,EDT9401158,10:09:50,10:10:50,A. Priya Babu,WUF
1,210,QSW8296913,15:38:19,15:40:19,U. Anil Kumar,ZAR
2,434,KKR3425745,15:41:11,15:42:11,A. Priya Babu,WUF
8,1438,ICV9449752,12:09:09,12:11:09,Q. Kavya Naidu,ZAR
2,410,IQE1984694,14:07:15,14:08:15,A. Priya Babu,WUF
3,784,JAC1967400,09:21:50,09:23:50,E. Latha Yadav,ZAR
2,557,QEV5646508,13:05:58,13:06:58,G. Priya Babu,NOD
4,991,UFM1085729,11:28:02,11:29:02,U. Anil Babu,QOP
2,432,RWU4128920,10:51:40,10:53:40,Z. Manoj Sharma,VUN
2,361,MQA4672613,11:33:01,11:36:01,G. Priya Babu,NOD
4,913,PEM0585113,10:00:39,10:01:39,Q. Radha Yadav,VUN
3,749,CKM9837492,14:54:18,14:56:18,E. Latha Yadav,ZAR
5,1120,OSZ5068436,15:18:16,15:19:16,T. Lakshmi Verma,TIL
7,1328,WSA2559333,10:52:00,10:53:00,F. Kavya Joshi,KEM
1,176,PXE9337955,15:55:42,15:56:42,U. Anil Kumar,ZAR
2,481,YJT6758248,16:05:43,16:06:43,A. Priya Babu,WUF
1,61,IIQ5943344,13:52:18,13:53:18,Q. Lakshmi Kumar,TIL
1,207,GDZ5361418,08:28:13,08:30:13,D. Kavya Das,RYX
1,39,XAW4252116,08:40:13,08:42:13,M. Arun Singh,MEX
5,1074,EBZ9402909,09:15:46,09:17:46,B. Vikram Babu,ZAR
3,622,IKV8001667,09:26:30,09:27:30,NOTA,NOTA
7,1280,IYL0487344,10:25:47,10:26:47,C. Latha Singh,BIR
6,1197,QEN1729873,13:49:01,13:51:01,B. Lakshmi Naidu,RYX
3,609,BAQ3782195,09:42:39,09:43:39,E. Latha Yadav,ZAR
1,183,TAI4669370,09:44:02,09:46:02,M. Arun Singh,MEX
4,1007,NLC2418064,13:16:26,13:18:26,O. Ravi Verma,LAG
3,595,QNW9651100,14:27:24,14:28:24,A. Rahul Verma,MEX
7,1378,GQD6625778,14:35:21,14:37:21,K. Divya Yadav,VUN
7,1271,EGN2136095,10:37:00,10:38:00,K. Divya Yadav,VUN
1,175,NGH9128902,15:56:19,15:57:19,Q. Lakshmi Kumar,TIL
8,1483,MZK1211616,16:35:40,16:37:40,N. Vijay Das,VUN
5,1054,BIK6748996,11:54:29,11:57:29,B. Vikram Babu,ZAR
4,925,FHT0611630,13:06:39,13:07:39,Q. Radha Yadav,VUN
6,1189,NWY2837824,15:17:28,15:18:28,B. Lakshmi Naidu,RYX
8,1422,ARE4559417,15:01:02,15:04:02,V. Sita Naidu,KEM
1,164,EGQ2129359,16:25:29,16:28:29,M. Arun Singh,MEX
4,961,VOE0103303,15:35:49,15:38:49,K. Rahul Sharma,MEX
7,1380,MAC5106855,15:43:50,15:46:50,F. Kavya Joshi,KEM
1,78,FSF9376497,15:00:53,15:03:53,D. Kavya Das,RYX
1,243,AGJ4136398,15:46:13,15:49:13,U. Anil Kumar,ZAR
2,371,TIZ3063186,11:09:16,11:12:16,A. Priya Babu,WUF
2,460,PHT0980229,10:02:25,10:03:25,A. Priya Babu,WUF
2,360,NJZ6882072,16:45:02,16:47:02,A. Priya Babu,WUF
6,1190,YCF8944008,15:05:33,15:07:33,D. Vikram Joshi,MEX
4,1020,KNW8621393,14:50:14,14:51:14,K. Rahul Sharma,MEX
3,783,DMJ8575909,11:03:52,11:04:52,A. Rahul Verma,MEX
7,1255,RRT1697516,13:25:42,13:26:42,C. Latha Singh,BIR
2,406,WDZ7605440,11:56:34,11:57:34,Z. Manoj Sharma,VUN
4,856,BPU6087733,12:36:12,12:38:12,O. Ravi Verma,LAG
1,346,URE9457745,14:51:03,14:54:03,D. Kavya Das,RYX
3,667,LNV2327323,14:18:56,14:19:56,E. Meena Das,LAG
2,510,BCL3259650,10:05:22,10:07:22,A. Priya Babu,WUF
6,1235,OZA4573309,12:35:11,12:36:11,B. Lakshmi Naidu,RYX
3,642,DKL6118036,08:20:32,08:22:32,B. Vikram Sharma,VUN
7,1299,SQG4626980,13:40:40,13:43:40,C. Latha Singh,BIR
4,808,TJG1142344,12:00:43,12:03:43,O. Ravi Verma,LAG
1,228,ZGC8807723,11:01:51,11:03:51,M. Arun Singh,MEX
4,949,UPJ8271620,10:39:35,10:42:35,U. Anil Babu,QOP
7,1326,PVB6300203,15:06:09,15:09:09,C. Latha Singh,BIR
1,282,CYV9737575,11:20:27,11:23:27,U. Anil Kumar,ZAR
5,1067,EFL1413388,10:36:46,10:39:46,T. Lakshmi Verma,TIL
1,138,DEP0782054,11:35:19,11:38:19,D. Kavya Das,RYX
1,289,ZMV5581843,13:20:05,13:21:05,Q. Lakshmi Kumar,TIL
4,912,WJW8918505,16:47:34,16:49:34,U. Anil Babu,QOP
1,154,MEO2462837,09:45:08,09:47:08,M. Arun Singh,MEX
6,1146,WCT8091866,08:40:41,08:42:41,B. Lakshmi Naidu,RYX
4,905,TFK5612058,14:34:50,14:37:50,O. Ravi Verma,LAG
3,744,RYX7530080,15:46:21,15:49:21,A. Rahul Verma,MEX
5,1084,CBV8929065,13:24:01,13:26:01,T. Lakshmi Verma,TIL
6,1215,QUZ4470403,09:57:11,10:00:11,B. Lakshmi Naidu,RYX
8,1439,SOF7922433,15:20:55,15:21:55,N. Kiran Babu,WUF
3,612,TEE4670431,11:43:16,11:46:16,A. Rahul Verma,MEX
1,152,XHB9777372,08:15:39,08:16:39,U. Anil Kumar,ZAR
2,563,OYO4960078,13:36:34,13:37:34,Z. Manoj Sharma,VUN
3,741,BAT6018963,14:16:57,14:17:57,A. Rahul Verma,MEX
3,711,YGP6095041,13:16:23,13:19:23,E. Meena Das,LAG
4,892,YLO5833168,09:17:19,09:18:19,U. Anil Babu,QOP
5,1113,TRZ1818889,13:55:18,13:57:18,D. Manoj Joshi,QOP
4,895,CXU4111932,11:13:13,11:16:13,U. Anil Babu,QOP
8,1519,XAF8334911,09:35:12,09:36:12,V. Sita Naidu,KEM
1,36,EXX3165235,10:14:58,10:17:58,Q. Lakshmi Kumar,TIL
2,439,JXN6069369,10:27:38,10:28:38,Z. Manoj Sharma,VUN
8,1484,PRJ6583456,09:47:01,09:49:01,N. Kiran Babu,WUF
