Voter ID,Name,Gender,DOB,Father's Name / Husband's Name
DNT0274992,I. Ravi Verma,Male,2006-07-02,Ravi Naidu
MEO8349581,E. Divya Naidu,Female,1980-04-15,Vikram Joshi
XSE1075449,A. Vikram Babu,Male,2000-09-06,Suresh Naidu
VMO9781060,F. Kiran Das,Male,1972-08-07,Kiran Reddy
GZQ7206217,L. Divya Singh,Female,1969-03-14,Vijay Das
KNK0468228,P. Arun Yadav,Male,1989-06-08,Anil Das
XDE0576753,K. Sanjay Joshi,Male,1951-03-08,Vijay Sharma
JMJ9048393,R. Kiran Reddy,Male,1981-02-23,Rahul Yadav
TNO2631152,O. Divya Sharma,Female,1961-03-02,Vikram Reddy
RSH5352774,M. Arun Naidu,Male,1978-03-31,Rahul Singh
IQM3960738,C. Divya Das,Female,2006-07-02,Arun Babu
OKM1105636,J. Vikram Verma,Male,1958-03-30,Manoj Joshi
GRP5170334,D. Priya Das,Female,1963-03-29,Anil Das
XWS3027557,H. Kiran Reddy,Male,1979-04-11,Arun Das
SGA3885201,O. Arun Singh,Male,1984-10-03,Vikram Verma
RJR6614273,H. Priya Kumar,Female,2002-04-16,Vikram Naidu
WUX7371302,P. Suresh Joshi,Male,1948-03-10,Vikram Naidu
JPI3534992,W. Rahul Joshi,Male,1981-05-06,Vikram Verma
IQD3530807,J. Sanjay Yadav,Male,1990-11-16,Sanjay Sharma
DJD0489761,V. Latha Sharma,Female,1966-01-07,Suresh Reddy
CUC1947017,P. Kavya Naidu,Female,1944-01-22,Vijay Kumar
LZH7364245,A. Manoj Reddy,Male,2003-02-24,Arun Singh
UNB5362041,P. Anjali Joshi,Female,1965-11-16,Vijay Naidu
DFK0029014,S. Vijay Joshi,Male,1975-04-29,Suresh Singh
QES6231034,J. Radha Naidu,Female,1984-01-12,Anil Sharma
JQS7112738,M. Sneha Singh,Female,1990-11-22,Rahul Reddy
POK4289258,Y. Sneha Yadav,Female,1935-02-14,Sanjay Naidu
IGM5650999,L. Arun Reddy,Male,1987-10-23,Rahul Kumar
YJK5819898,D. Manoj Sharma,Male,1946-11-13,Vikram Naidu
NUU5644903,L. Radha Babu,Female,1986-01-20,Suresh Naidu
DHG1037682,T. Latha Reddy,Female,1970-07-25,Manoj Yadav
NNX1463100,B. Vijay Naidu,Male,1973-01-01,Sanjay Naidu
UXS0416201,R. Lakshmi Naidu,Female,1937-09-14,Sanjay Das
QUE9747972,F. Rahul Das,Male,1953-03-25,Arun Kumar
OVV8575742,X. Kiran Das,Male,1997-12-14,Rahul Naidu
JWZ8224602,J. Anjali Naidu,Female,2001-10-15,Kiran Sharma
JRR4458739,F. Vijay Reddy,Male,2004-06-10,Suresh Babu
YQN8558989,E. Sita Kumar,Female,1975-04-16,Vijay Das
XSS2556226,X. Lakshmi Kumar,Female,1980-05-19,Sanjay Verma
DXJ7670956,N. Ravi Yadav,Male,1955-06-07,Ravi Joshi
ETT2016124,Y. Ravi Reddy,Male,2003-01-07,Kiran Kumar
RVJ3337066,H. Meena Yadav,Female,1941-06-14,Anil Sharma
UAN8500730,J. Radha Babu,Female,1936-08-01,Kiran Singh
IDO7472986,T. Anil Yadav,Male,1971-08-17,Sanjay Naidu
LHI4648801,I. Suresh Babu,Male,1941-06-06,Arun Yadav
NDR4621812,J. Anil Verma,Male,1961-02-26,Anil Joshi
TOM0338983,M. Lakshmi Babu,Female,2000-02-10,Vijay Das
FHP2309798,M. Manoj Naidu,Male,1973-04-15,Anil Babu
FJQ3969207,Y. Sneha Reddy,Female,1947-03-24,Manoj Yadav
TIP9057307,Y. Kiran Naidu,Male,1962-07-27,Manoj Verma
FHZ4343386,L. Sita Das,Female,1951-02-12,Kiran Verma
ZON4056747,D. Lakshmi Yadav,Female,1979-10-09,Ravi Singh
ABZ0003014,F. Sanjay Yadav,Male,1953-08-11,Suresh Yadav
SKG2833735,Z. Manoj Sharma,Male,2002-09-09,Rahul Yadav
HRB1170777,T. Anjali Reddy,Female,1973-01-15,Rahul Singh
ADT1566201,M. Manoj Sharma,Male,1970-07-28,Kiran Kumar
KHD9253263,W. Lakshmi Singh,Female,1997-11-20,Anil Das
LZN6372089,H. Anjali Sharma,Female,1961-02-20,Kiran Joshi
VIZ8055831,A. Divya Verma,Female,1993-03-29,Anil Sharma
DAU8235221,Z. Arun Babu,Male,2006-11-30,Vikram Verma
SUR1609576,A. Latha Singh,Female,1954-08-16,Anil Kumar
GMC5650745,B. Kiran Kumar,Male,2006-09-20,Anil Reddy
DCN2468464,E. Anjali Kumar,Female,1954-09-20,Vijay Reddy
BJP5810151,W. Rahul Babu,Male,1969-12-02,Suresh Reddy
SDI5991314,C. Priya Kumar,Female,1985-09-08,Ravi Sharma
PKC1912070,W. Vijay Naidu,Male,1945-05-26,Sanjay Verma
GBN9467164,Q. Latha Kumar,Female,1966-01-24,Ravi Babu
UNW1597423,M. Manoj Sharma,Male,1991-03-25,Manoj Reddy
ELZ5732482,P. Anil Babu,Male,1958-10-22,Anil Reddy
VOR6431226,N. Manoj Sharma,Male,1978-01-27,Vijay Yadav
HKY4032494,F. Priya Babu,Female,1957-09-24,Anil Reddy
QZA6504317,N. Priya Das,Female,1992-01-25,Vijay Kumar
YMR8829220,H. Kavya Reddy,Female,1975-05-31,Anil Babu
GUJ9308306,X. Suresh Sharma,Male,1994-06-29,Sanjay Babu
NMR8562931,J. Kavya Joshi,Female,1981-07-01,Suresh Naidu
LWM1299340,W. Vijay Das,Male,2005-02-15,Suresh Das
DTC7507870,Y. Sita Babu,Female,1998-04-11,Vikram Verma
DYW5561324,C. Meena Kumar,Female,1951-10-19,Arun Das
JZS8533998,Y. Lakshmi Verma,Female,1986-08-10,Arun Joshi
HPT1033937,L. Sita Verma,Female,1985-01-30,Suresh Verma
IQQ1030327,I. Ravi Naidu,Male,1952-07-21,Anil Das
AIO6693796,X. Arun Babu,Male,1996-04-08,Anil Das
YMV3254966,R. Sanjay Singh,Male,1958-04-07,Ravi Kumar
OWF2839508,D. Ravi Singh,Male,1968-10-07,Kiran Das
ZZQ7150081,C. Rahul Verma,Male,1945-07-27,Rahul Kumar
FAN5053433,J. Radha Verma,Female,1960-05-09,Ravi Das
RGB4143621,I. Priya Kumar,Female,1983-04-28,Kiran Verma
OXD3197765,Q. Radha Sharma,Female,1974-03-09,Vikram Kumar
DDW0579551,O. Arun Joshi,Male,2001-07-21,Kiran Sharma
QVG5978078,C. Rahul Singh,Male,1957-01-23,Vikram Verma
QRQ7713804,L. Latha Joshi,Female,1979-10-22,Anil Yadav
IZK6962883,J. Latha Reddy,Female,1937-06-08,Kiran Reddy
TZV8274203,L. Radha Sharma,Female,2001-04-11,Rahul Naidu
LLB7488199,G. Latha Naidu,Female,2003-04-24,Anil Babu
GZJ6900359,G. Sita Babu,Female,1940-01-16,Ravi Verma
JWE7335020,Z. Kavya Joshi,Female,1994-05-22,Ravi Reddy
BJC3648559,U. Rahul Babu,Male,1977-03-10,Vikram Sharma
WTB3145044,A. Kavya Sharma,Female,1967-04-10,Vijay Joshi
WTG8239046,I. Anil Reddy,Male,1975-07-18,Kiran Reddy
ZLF5442274,N. Rahul Naidu,Male,1988-06-16,Vijay Babu
FXJ7836168,O. Ravi Kumar,Male,1960-09-29,Anil Singh
XXU4622736,W. Sneha Reddy,Female,2002-11-07,Manoj Kumar
FTJ1682370,Y. Latha Kumar,Female,1973-12-28,Vijay Verma
ZKF0520265,V. Anil Yadav,Male,1970-02-09,Vikram Sharma
BYW3493800,N. Kavya Naidu,Female,1964-04-24,Rahul Sharma
HBJ3664069,A. Priya Sharma,Female,2004-11-25,Vijay Das
TOD1423540,V. Suresh Sharma,Male,2001-04-21,Ravi Babu
MDL8034754,Z. Radha Das,Female,1953-09-23,Vijay Singh
NEY3958772,E. Suresh Yadav,Male,1991-08-30,Vikram Reddy
AJU2912894,E. Rahul Kumar,Male,1949-08-29,Ravi Joshi
BQP3056145,W. Anjali Sharma,Female,1945-07-29,Anil Reddy
AGT5242888,H. Vikram Singh,Male,1971-12-19,Ravi Yadav
GWV1742190,L. Kiran Yadav,Male,1981-07-13,Sanjay Singh
TRJ9736943,O. Ravi Das,Male,1942-02-01,Sanjay Kumar
HWU6474996,T. Sita Verma,Female,1996-01-28,Ravi Verma
BKL4637554,A. Manoj Reddy,Male,1959-09-15,Kiran Joshi
ENA9898774,L. Vikram Yadav,Male,1993-01-18,Ravi Naidu
WKW8855362,J. Suresh Sharma,Male,1984-05-04,Vijay Yadav
EWM2909750,Y. Sanjay Yadav,Male,1957-08-22,Anil Das
BMJ8197465,W. Sanjay Joshi,Male,1964-09-15,Ravi Babu
ZCR5994279,R. Vijay Kumar,Male,2000-09-27,Manoj Singh
TII4237541,N. Priya Das,Female,1959-05-12,Rahul Sharma
GJN2747786,E. Kavya Singh,Female,1974-04-10,Suresh Joshi
QXL1799282,J. Suresh Joshi,Male,1967-02-22,Rahul Kumar
MAM0518755,V. Priya Singh,Female,1963-08-17,Vijay Joshi
IUJ6566976,I. Latha Joshi,Female,1937-02-13,Ravi Sharma
VEI6217202,A. Suresh Verma,Male,1982-11-21,Vijay Sharma
WHP1207129,N. Vikram Verma,Male,1972-04-02,Suresh Naidu
PDR5305481,J. Divya Sharma,Female,1970-10-13,Anil Sharma
RZX2652890,Z. Kavya Kumar,Female,1994-11-18,Vikram Babu
GGR0871387,V. Meena Babu,Female,1998-07-24,Sanjay Naidu
OLT8404595,Z. Sanjay Reddy,Male,2004-12-12,Anil Sharma
UXX9311981,S. Meena Singh,Female,2000-11-19,Rahul Singh
HLK8661799,Q. Ravi Verma,Male,1946-12-19,Ravi Singh
IHF3226594,C. Sneha Reddy,Female,1975-01-16,Vikram Reddy
QER7353051,N. Vijay Naidu,Male,1950-03-26,Rahul Joshi
FSQ9758096,S. Sanjay Yadav,Male,1953-09-16,Vikram Kumar
TWY9763569,Q. Vijay Joshi,Male,1970-12-24,Arun Babu
XIU3953151,C. Anjali Joshi,Female,1935-08-29,Manoj Singh
OVO5773154,A. Priya Verma,Female,1975-10-18,Suresh Das
ZWU9382750,C. Sanjay Sharma,Male,2001-06-18,Anil Yadav
SUJ1213150,I. Sneha Verma,Female,1993-12-09,Anil Kumar
SDM8496687,O. Vijay Singh,Male,1993-08-21,Arun Das
IST2318325,U. Kiran Reddy,Male,1993-01-22,Kiran Kumar
RBD2267634,L. Vijay Naidu,Male,1998-02-03,Ravi Singh
FJD9166985,X. Sanjay Sharma,Male,1978-01-30,Anil Kumar
AWU6222861,M. Manoj Sharma,Male,1998-04-11,Arun Verma
MDR8640243,Z. Vijay Sharma,Male,1951-02-06,Ravi Verma
SND9063289,H. Anjali Babu,Female,1995-02-21,Sanjay Kumar
EWP4007422,M. Latha Singh,Female,1974-03-15,Anil Babu
ZCW7878388,R. Vikram Singh,Male,1971-03-23,Vijay Verma
GQS3580205,L. Latha Babu,Female,1978-02-23,Kiran Joshi
FXN9862032,J. Vikram Babu,Male,1967-12-26,Arun Joshi
JMO0608330,T. Kavya Naidu,Female,1966-09-03,Vikram Das
PSC0158743,G. Kavya Sharma,Female,1948-07-18,Kiran Verma
BUS9870299,U. Priya Das,Female,1986-05-23,Kiran Sharma
VCO2113870,C. Anjali Singh,Female,1963-03-10,Kiran Das
ZFJ6448904,O. Sita Singh,Female,1985-11-24,Vijay Babu
WHS9175639,A. Vijay Reddy,Male,1971-10-27,Rahul Naidu
LYB4833064,M. Anjali Yadav,Female,2002-06-14,Anil Joshi
OAN4818473,K. Sita Singh,Female,2000-09-15,Arun Das
RNL7239598,T. Kiran Singh,Male,1984-07-15,Vijay Das
SBA3614276,A. Lakshmi Sharma,Female,1971-03-27,Vijay Reddy
HVG8431689,X. Manoj Naidu,Male,2000-06-02,Suresh Sharma
MFE5396895,A. Vijay Naidu,Male,1954-03-18,Vikram Naidu
YJM0994181,E. Radha Verma,Female,1967-11-07,Manoj Babu
IHX2730877,Y. Suresh Verma,Male,1941-02-10,Vijay Das
UWP7990926,N. Sneha Joshi,Female,1955-03-13,Kiran Singh
YAE7301204,T. Divya Babu,Female,1966-07-27,Kiran Sharma
QLD7374624,P. Sneha Kumar,Female,1991-10-11,Vikram Sharma
ZHE3306826,L. Manoj Verma,Male,1978-04-05,Ravi Babu
WNH5618156,C. Suresh Babu,Male,1936-09-05,Manoj Yadav
ZJR2196593,I. Priya Sharma,Female,1983-09-28,Ravi Verma
OHD4484611,U. Anil Kumar,Male,1976-07-27,Ravi Naidu
XZB5175816,N. Vijay Naidu,Male,1962-06-21,Arun Sharma
NQS6658108,H. Suresh Babu,Male,1944-06-25,Sanjay Naidu
TZW1847346,A. Suresh Kumar,Male,1980-05-20,Anil Singh
FVF8419971,V. Latha Yadav,Female,1956-03-10,Vijay Sharma
TND7733600,H. Meena Sharma,Female,1959-02-12,Vikram Das
GZG4386252,H. Kavya Singh,Female,1977-03-24,Arun Verma
JYX5772307,C. Latha Das,Female,1954-06-25,Vikram Singh
DIT9823651,H. Meena Singh,Female,1935-10-16,Sanjay Reddy
XGR4470097,Q. Suresh Verma,Male,1967-10-29,Vijay Reddy
TPJ0687345,A. Manoj Das,Male,1998-07-30,Anil Verma
ELS9902373,Z. Manoj Singh,Male,1940-09-24,Arun Reddy
WUX1277339,F. Suresh Babu,Male,1960-05-20,Suresh Yadav
XXX1084179,D. Kavya Babu,Female,1970-04-21,Manoj Verma
RWE7949168,R. Rahul Yadav,Male,1970-04-21,Ravi Das
LVW6612332,Y. Kavya Singh,Female,1954-04-21,Arun Babu
YZE4625253,Y. Radha Naidu,Female,1940-04-23,Anil Verma
EZF0198172,L. Anjali Joshi,Female,1997-09-14,Arun Joshi
VPM9892609,J. Sanjay Yadav,Male,1942-08-18,Arun Kumar
ZEO9310760,H. Latha Naidu,Female,1991-09-08,Arun Kumar
TOG4527147,J. Sneha Joshi,Female,1956-09-18,Kiran Sharma
BGF5968567,T. Meena Das,Female,2006-07-21,Vijay Sharma
LNS2060924,S. Sanjay Naidu,Male,1943-11-24,Vikram Verma
FQF4382234,X. Latha Reddy,Female,1996-01-01,Manoj Das
WZE4111020,B. Vijay Singh,Male,1985-01-19,Anil Singh
RQJ6437930,Q. Suresh Reddy,Male,1942-06-21,Arun Yadav
NDD4089366,Y. Priya Joshi,Female,1945-12-17,Anil Sharma
QOS8113967,R. Vikram Babu,Male,1953-09-03,Manoj Joshi
ELW0528854,I. Sita Yadav,Female,2004-11-29,Suresh Sharma
MUE8474587,I. Arun Naidu,Male,1996-02-20,Vijay Verma
LXZ3397246,Z. Lakshmi Sharma,Female,1963-11-18,Rahul Babu
QWO2106393,M. Sita Yadav,Female,1999-07-09,Vijay Das
UZS2340709,H. Sneha Kumar,Female,1970-11-13,Arun Babu
CYH7877102,K. Manoj Joshi,Male,1971-04-23,Vikram Das
GKZ5342651,Q. Manoj Yadav,Male,1978-04-24,Ravi Reddy
HAB2486187,M. Suresh Naidu,Male,1959-07-14,Arun Kumar
NLC2847996,B. Priya Das,Female,1999-04-10,Anil Naidu
YGZ1604638,D. Suresh Das,Male,1991-01-08,Manoj Das
XNG4240530,Y. Kavya Verma,Female,1966-05-08,Arun Sharma
FLR8940620,E. Vijay Naidu,Male,2000-05-16,Kiran Yadav
KNF7885556,A. Rahul Reddy,Male,1948-04-27,Rahul Reddy
DGP0829442,I. Priya Singh,Female,1996-09-18,Anil Babu
YHF6815777,I. Kavya Kumar,Female,1998-06-01,Suresh Naidu
DQX5457894,M. Priya Reddy,Female,1974-01-01,Vijay Sharma
SKF1844272,A. Radha Reddy,Female,2006-04-30,Rahul Yadav
RBJ0772507,D. Divya Verma,Female,1943-06-27,Vijay Singh
KDC6430443,X. Kiran Yadav,Male,1947-11-30,Rahul Verma
NNN5428027,P. Anjali Kumar,Female,1978-01-13,Kiran Das
KJC6090188,C. Suresh Verma,Male,1982-11-08,Anil Das
AFK9090757,R. Anjali Das,Female,1975-04-27,Arun Joshi
PAM5927340,A. Ravi Sharma,Male,1966-01-15,Suresh Das
ANW6112208,Z. Vikram Das,Male,2004-03-21,Kiran Das
DSD2039556,A. Vikram Singh,Male,2005-04-01,Suresh Kumar
RDG6619719,O. Kiran Yadav,Male,1963-02-06,Kiran Naidu
MXN3259054,T. Latha Kumar,Female,1949-06-01,Vijay Verma
DHD7398299,J. Radha Reddy,Female,1972-06-13,Sanjay Babu
MTT3997435,O. Suresh Naidu,Male,1980-08-06,Suresh Babu
CRN2237568,A. Sanjay Yadav,Male,1986-11-01,Kiran Das
WJO3321329,V. Vikram Sharma,Male,1969-08-06,Ravi Das
BOA0930357,S. Arun Joshi,Male,1979-08-21,Ravi Sharma
TXU7986550,S. Lakshmi Babu,Female,1936-01-27,Vijay Joshi
CWU3703073,F. Sanjay Sharma,Male,1969-08-15,Vikram Yadav
NJW7365961,S. Anjali Naidu,Female,1938-01-20,Manoj Singh
SZT5320205,D. Lakshmi Babu,Female,1960-11-19,Ravi Reddy
YKU5696010,C. Anil Yadav,Male,1959-12-18,Manoj Kumar
CMH3387043,E. Anil Sharma,Male,1974-10-16,Manoj Das
PFK2618969,X. Sita Reddy,Female,1974-03-13,Manoj Verma
AUS4656174,M. Arun Joshi,Male,1966-01-13,Vijay Kumar
OUU7141545,P. Ravi Kumar,Male,1968-10-11,Anil Yadav
YTW1199729,I. Arun Singh,Male,1958-07-14,Vijay Kumar
IND9159256,O. Divya Das,Female,1970-03-26,Suresh Sharma
EMZ7081568,H. Lakshmi Das,Female,1991-10-26,Sanjay Yadav
EVF3974503,H. Ravi Singh,Male,1980-12-07,Ravi Verma
ZLI8977144,Y. Vikram Joshi,Male,1942-12-19,Vikram Reddy
EBF8415539,Z. Kavya Yadav,Female,1960-04-05,Suresh Das
YUO7019621,I. Rahul Reddy,Male,1941-03-30,Ravi Verma
UXP1874044,N. Manoj Naidu,Male,1986-08-25,Anil Kumar
CDC5298764,H. Ravi Singh,Male,1998-09-20,Arun Reddy
CEB4225289,N. Vijay Sharma,Male,1935-04-15,Arun Singh
LYR4926432,L. Latha Reddy,Female,1948-12-29,Ravi Joshi
UBY6978864,G. Suresh Joshi,Male,1951-10-10,Suresh Kumar
YHQ2425066,D. Anjali Sharma,Female,1980-11-28,Kiran Singh
WXO8075844,U. Anjali Sharma,Female,1987-05-14,Ravi Joshi
ZVR8399961,T. Kavya Verma,Female,1997-09-11,Rahul Babu
YTL3407664,B. Vikram Babu,Male,1940-08-04,Ravi Reddy
XCF6487572,H. Latha Sharma,Female,1961-06-13,Manoj Singh
QWS4915612,J. Vikram Das,Male,1971-08-25,Anil Joshi
CZD0137601,R. Manoj Naidu,Male,1991-08-21,Manoj Singh
AFZ9934874,X. Vijay Verma,Male,1945-03-28,Anil Yadav
GIA6555911,H. Sita Sharma,Female,1949-11-17,Rahul Singh
MKU8007601,B. Suresh Yadav,Male,1954-11-07,Anil Verma
HIS6600559,W. Vijay Yadav,Male,1949-01-14,Kiran Babu
WGH2326525,J. Anil Babu,Male,1945-06-01,Ravi Sharma
ADY0431921,H. Latha Sharma,Female,1955-11-03,Kiran Naidu
QNH1858740,L. Sita Kumar,Female,1975-12-27,Ravi Babu
UMH2105045,I. Vijay Das,Male,1974-02-09,Manoj Verma
NXT0867460,O. Arun Das,Male,1958-05-08,Sanjay Sharma
AXW9656948,N. Divya Sharma,Female,2005-09-10,Anil Reddy
IWQ8035257,I. Latha Singh,Female,1993-05-11,Vijay Das
OME9349257,I. Ravi Reddy,Male,1943-08-28,Vijay Verma
SWH2806369,G. Manoj Verma,Male,1953-05-18,Ravi Verma
CEK9345468,G. Arun Babu,Male,1938-12-03,Suresh Naidu
XKZ3147502,U. Kiran Babu,Male,1974-10-25,Anil Kumar
VXR0779055,V. Anil Yadav,Male,1993-05-10,Suresh Verma
BAD7920432,V. Anjali Babu,Female,1994-09-18,Sanjay Verma
FID0884318,G. Sanjay Babu,Male,1955-02-17,Suresh Yadav
ORN0903942,G. Suresh Verma,Male,1992-11-04,Sanjay Das
FNM5143007,P. Priya Das,Female,1991-04-29,Arun Singh
ILH5401371,S. Lakshmi Joshi,Female,1979-05-26,Vikram Das
QWN5104337,I. Sanjay Das,Male,1968-06-05,Suresh Naidu
KED7525016,A. Priya Reddy,Female,1956-07-09,Sanjay Naidu
LLO3209732,Y. Latha Babu,Female,1952-10-15,Arun Das
DOO5303212,J. Kavya Yadav,Female,1973-10-18,Anil Babu
AWM5816497,J. Meena Yadav,Female,1995-07-04,Kiran Sharma
XEI9371563,V. Lakshmi Babu,Female,1946-06-27,Vikram Reddy
QXO0111745,N. Latha Singh,Female,1981-10-13,Kiran Sharma
LJV3895696,Z. Ravi Das,Male,1997-06-09,Suresh Naidu
VZC5163861,P. Ravi Verma,Male,1978-06-06,Kiran Singh
AHQ7911430,T. Vijay Singh,Male,1945-08-10,Vikram Babu
WPI1443327,G. Arun Singh,Male,1997-04-09,Rahul Yadav
DDC2947120,S. Rahul Verma,Male,1966-11-15,Rahul Babu
MNK6126081,H. Kavya Reddy,Female,1951-12-15,Arun Babu
MWY5338013,R. Vikram Das,Male,1974-03-09,Vikram Singh
CXI8506173,L. Rahul Verma,Male,1948-02-23,Vijay Kumar
YEV5092385,S. Lakshmi Reddy,Female,1982-08-13,Vijay Joshi
WRK9238404,G. Sanjay Verma,Male,1997-05-18,Rahul Singh
EAO2762595,I. Sita Singh,Female,1997-02-22,Kiran Joshi
CUJ7254396,R. Divya Verma,Female,1974-01-14,Manoj Joshi
XVB3580022,X. Sita Babu,Female,1956-02-27,Kiran Joshi
FQC2933422,A. Priya Das,Female,1953-03-16,Ravi Babu
MET6721009,C. Kavya Singh,Female,1986-04-12,Suresh Singh
IID7672436,F. Ravi Yadav,Male,1993-03-13,Manoj Verma
BAD1135219,S. Ravi Singh,Male,2004-10-17,Arun Singh
NYG7925683,B. Sanjay Verma,Male,1979-07-14,Anil Babu
BSB9739960,P. Lakshmi Naidu,Female,1943-02-12,Suresh Babu
WFR3676144,T. Divya Joshi,Female,1996-03-07,Rahul Babu
SNH5840151,T. Arun Das,Male,1981-04-07,Ravi Reddy
DAU8020919,D. Arun Verma,Male,1983-03-08,Kiran Kumar
VXU0641952,O. Manoj Naidu,Male,1949-12-11,Rahul Joshi
POI7577293,X. Kiran Yadav,Male,1954-10-25,Suresh Yadav
NNV1750607,U. Anil Reddy,Male,1962-01-19,Manoj Babu
MUH3262281,H. Sita Yadav,Female,1992-12-30,Suresh Sharma
IRT2972820,K. Arun Singh,Male,1937-02-17,Kiran Naidu
DSH9746151,E. Radha Reddy,Female,1998-07-23,Vikram Yadav
HOB4375928,C. Priya Joshi,Female,1975-07-03,Manoj Babu
QSD8572786,X. Divya Kumar,Female,1997-10-14,Rahul Babu
JAG9666151,D. Sanjay Sharma,Male,1952-06-13,Manoj Joshi
JVD3831612,N. Lakshmi Singh,Female,1966-10-02,Kiran Verma
HUN2513235,W. Arun Kumar,Male,1972-08-01,Rahul Verma
TJW1021424,Y. Sita Reddy,Female,1947-08-06,Sanjay Joshi
XCH0211691,L. Kavya Singh,Female,1949-08-30,Rahul Naidu
PKO9746532,T. Rahul Joshi,Male,1977-11-11,Suresh Verma
SGL0689033,O. Anil Verma,Male,1959-01-18,Arun Yadav
PHO8020274,B. Suresh Naidu,Male,1977-12-04,Kiran Joshi
PBG2715195,V. Sita Joshi,Female,1993-12-05,Vikram Sharma
EQT5723874,S. Rahul Babu,Male,2003-01-01,Suresh Sharma
CTH4439913,N. Rahul Naidu,Male,1947-07-07,Vijay Reddy
QDK6858137,Y. Divya Das,Female,1973-04-12,Vijay Kumar
DDD0847035,L. Meena Kumar,Female,1986-10-04,Ravi Joshi
YVE0260566,D. Arun Yadav,Male,1935-12-02,Ravi Kumar
UPL0006354,D. Meena Kumar,Female,1958-09-06,Anil Joshi
LPE4803426,T. Priya Das,Female,1992-03-17,Sanjay Sharma
JBJ2650507,S. Manoj Kumar,Male,1948-12-04,Suresh Sharma
YKD8779918,D. Sita Singh,Female,1966-07-18,Anil Kumar
AHK6034103,Q. Rahul Singh,Male,1962-08-12,Manoj Das
ZGO6820491,L. Rahul Kumar,Male,1955-09-24,Vijay Das
AJJ8565806,G. Anjali Naidu,Female,1979-01-22,Anil Yadav
CBK9032084,Y. Rahul Singh,Male,1999-06-02,Suresh Reddy
JAY3238172,W. Latha Kumar,Female,1993-12-30,Rahul Kumar
JUK8296459,Y. Arun Kumar,Male,1993-09-01,Kiran Naidu
HPT2738263,R. Vikram Singh,Male,1990-10-31,Arun Verma
KOG8798522,U. Vikram Naidu,Male,2006-04-17,Suresh Naidu
XDT8772326,S. Vijay Singh,Male,1940-10-10,Arun Kumar
LBP8801517,S. Vijay Naidu,Male,1998-09-12,Vikram Joshi
MQE3404584,D. Kiran Babu,Male,2007-01-01,Anil Das
ESU0029485,T. Sanjay Yadav,Male,1938-12-28,Kiran Singh
SVO2893339,R. Manoj Yadav,Male,1949-03-13,Manoj Verma
WJD9417788,P. Anjali Sharma,Female,1969-12-01,Anil Reddy
RZO3204855,U. Rahul Reddy,Male,1952-06-26,Arun Das
HZP1640019,D. Meena Das,Female,2001-07-02,Ravi Reddy
GJM8375282,X. Sneha Verma,Female,1963-04-10,Vijay Kumar
NNB1815302,I. Arun Joshi,Male,1999-04-29,Kiran Joshi
EPR8628530,K. Vikram Reddy,Male,1936-07-05,Kiran Kumar
LOY2059415,W. Ravi Singh,Male,1940-05-12,Arun Kumar
ZXX5555160,X. Kiran Reddy,Male,1979-05-25,Arun Das
WTJ7116817,E. Latha Yadav,Female,1950-04-26,Ravi Sharma
YRW0594101,O. Anjali Babu,Female,1984-03-27,Sanjay Joshi
XVM6859193,T. Kiran Das,Male,1978-10-28,Suresh Sharma
WEF1171848,P. Sita Kumar,Female,1985-05-11,Vijay Kumar
MOX3715477,K. Sanjay Das,Male,1953-01-16,Ravi Yadav
PNM8689036,F. Kiran Das,Male,1956-07-20,Arun Yadav
NUA6070387,V. Vikram Joshi,Male,1974-03-23,Arun Yadav
YZM6282013,J. Anjali Yadav,Female,1986-09-02,Rahul Joshi
QFT8875656,J. Rahul Kumar,Male,1993-03-22,Manoj Reddy
MWT2186319,E. Sita Das,Female,1956-12-20,Ravi Babu
REP5891532,B. Anil Singh,Male,1965-07-29,Vikram Das
GZO4672067,M. Kavya Sharma,Female,1940-04-08,Rahul Singh
ZWL7438068,Y. Sanjay Kumar,Male,1966-11-23,Kiran Yadav
EGI5261334,Q. Kiran Singh,Male,1954-09-01,Vikram Reddy
CXD0050038,F. Kavya Reddy,Female,1992-06-19,Ravi Babu
OII1496138,Z. Radha Sharma,Female,1971-01-19,Vijay Babu
AYU3228232,R. Latha Joshi,Female,1985-05-15,Ravi Babu
DGY1259408,K. Anil Sharma,Male,1981-10-25,Arun Singh
FLS6416689,M. Kavya Yadav,Female,1981-04-09,Vikram Singh
KWF1280587,A. Arun Sharma,Male,1974-10-26,Anil Joshi
EJK6346267,L. Sita Sharma,Female,1941-12-05,Suresh Kumar
GFC7277188,L. Meena Das,Female,2001-08-04,Rahul Kumar
VFY3732197,B. Sita Verma,Female,1960-12-07,Vikram Joshi
AJZ1234250,X. Anil Naidu,Male,1985-06-27,Ravi Kumar
PIZ3102823,L. Suresh Verma,Male,1993-03-27,Anil Sharma
NRA2543494,M. Ravi Reddy,Male,1983-09-15,Arun Das
SIB1743442,G. Sanjay Singh,Male,1945-02-01,Vijay Babu
GGZ5652143,W. Sita Yadav,Female,1978-01-29,Arun Kumar
AAS5252865,H. Anil Kumar,Male,1983-10-12,Manoj Singh
MZI2132589,M. Kavya Naidu,Female,1942-11-23,Vikram Das
SVA0425094,L. Sneha Yadav,Female,1989-08-31,Anil Singh
OTJ5460838,Y. Kavya Babu,Female,1946-08-07,Vijay Naidu
